HYBAS_ID_08,PFAF_ID_07,s_T300,s_T400,s_T500,s_T600,s_T700,s_T800,s_ELEVDEF,s_AREA50
2080478390,2279701,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080517330,2278090,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080517320,2278090,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080517190,2278090,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080446630,2276804,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080446500,2276804,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080477280,2279701,Upstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
2080477560,2279701,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080456080,2279205,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080456090,2279205,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
2080504660,2278049,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream,Upstream,Upstream
2080504940,2278049,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080479180,2276923,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080479240,2276923,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080464410,2279604,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080464110,2279604,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080464000,2279604,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080453310,2279205,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
2080453270,2279205,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080471760,2279701,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080471590,2279701,Upstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
2080528890,2274099,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080452200,2279205,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080452210,2279205,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080528880,2274099,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080528800,2274099,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080513100,2278090,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080512940,2278090,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080512270,2278090,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080512060,2278090,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080527530,2274099,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080527400,2274099,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080485430,2279402,Upstream,Upstream,Upstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080485580,2279402,Upstream,Upstream,Upstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080477030,2276923,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080477140,2276923,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream,Upstream,Upstream
2080471230,2279701,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080471330,2279701,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080525670,2274099,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080525540,2274099,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080457600,2279606,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080457280,2279606,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080457160,2279606,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080471090,2279703,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080478830,2276923,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080478580,2276923,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream,Upstream,Upstream
2080505290,2278049,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080505220,2278049,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080488470,2279402,Upstream,Upstream,Upstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080488510,2279402,Upstream,Upstream,Upstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080448490,2279205,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080448650,2279205,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080470490,2279703,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080470410,2279703,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080480950,2276923,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080480870,2276923,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080490930,2276970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080489230,2279402,Upstream,Upstream,Upstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080488960,2279402,Upstream,Upstream,Upstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080522660,2274099,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080522870,2274099,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080491940,2276970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080492050,2276970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080452570,2279606,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080452660,2279606,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080452560,2279606,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080452650,2279606,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080494680,2276970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080494810,2276970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080512050,2278090,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080512390,2278090,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080474880,2279703,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080475050,2279703,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080475520,2279703,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080475620,2279703,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080445420,2279604,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080445700,2279604,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080475730,2279703,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080475950,2279703,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080501740,2276970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080501750,2276970,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080501980,2276970,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080443580,2279604,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080443590,2279604,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080501910,2276970,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080435940,2279604,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080435700,2279604,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080475160,2279706,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2081140620,2279606,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080473910,2279709,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080474240,2279708,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080475720,2279708,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080475940,2279708,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080480790,2279706,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080480850,2279706,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080472510,2279709,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080472720,2279709,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080472910,2279709,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080473010,2279709,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080479430,2279708,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080479650,2279708,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080469900,2279709,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080470120,2279709,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080479420,2279708,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080479640,2279708,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080490390,2279706,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080490160,2279706,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080466280,2279709,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080466110,2279709,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080488950,2279708,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080489220,2279708,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080465610,2279910,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080465600,2279910,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080465480,2279910,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080465010,2279910,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080464840,2279910,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
2080463900,2279910,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080464100,2279910,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080493370,2279706,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080493360,2279706,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080461120,2279910,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080460990,2279910,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080460080,2279930,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080496910,2279706,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080496980,2279706,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080476090,2279804,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080474220,2279807,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080457430,2279930,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080457560,2279930,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080457370,2279930,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080457550,2279930,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
2080474740,2279807,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080474590,2279807,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080457360,2279930,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
2080457270,2279930,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
2080485710,2279804,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080485720,2279804,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080488460,2279804,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080488500,2279804,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080454380,2279930,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
2080454220,2279930,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080468060,2279924,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080481300,2279807,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080481230,2279807,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080492430,2279804,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080492830,2279804,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080470030,2279924,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080469810,2279924,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080457140,2279960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080485570,2279807,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080485690,2279807,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080455790,2279960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080456050,2279960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080473900,2279924,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080474060,2279924,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080500480,2279804,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080500640,2279804,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080474840,2279924,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080474660,2279924,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080454200,2279960,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080454210,2279960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080454370,2279960,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080454190,2279960,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080495600,2279807,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080495610,2279807,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080455150,2279960,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
2080455190,2279960,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080479800,2279924,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080479410,2279924,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
2080497830,2279809,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080461650,2279980,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080467560,2279980,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080467360,2279980,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
2080501040,2279809,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
