PFAF_ID_07,n_children,delta_E_m,relief_class,n_outlets,parent_components,has_cycle,axis_T300,f_up_area_T300,valid_T300,invalid_reason_T300,n_up_T300,n_down_T300,up_components_T300,down_components_T300,cut_edges_T300,reverse_edges_T300,axis_T400,f_up_area_T400,valid_T400,invalid_reason_T400,n_up_T400,n_down_T400,up_components_T400,down_components_T400,cut_edges_T400,reverse_edges_T400,axis_T500,f_up_area_T500,valid_T500,invalid_reason_T500,n_up_T500,n_down_T500,up_components_T500,down_components_T500,cut_edges_T500,reverse_edges_T500,axis_T600,f_up_area_T600,valid_T600,invalid_reason_T600,n_up_T600,n_down_T600,up_components_T600,down_components_T600,cut_edges_T600,reverse_edges_T600,axis_T700,f_up_area_T700,valid_T700,invalid_reason_T700,n_up_T700,n_down_T700,up_components_T700,down_components_T700,cut_edges_T700,reverse_edges_T700,axis_T800,f_up_area_T800,valid_T800,invalid_reason_T800,n_up_T800,n_down_T800,up_components_T800,down_components_T800,cut_edges_T800,reverse_edges_T800,axis_ELEVDEF,f_up_area_ELEVDEF,valid_ELEVDEF,invalid_reason_ELEVDEF,n_up_ELEVDEF,n_down_ELEVDEF,up_components_ELEVDEF,down_components_ELEVDEF,cut_edges_ELEVDEF,reverse_edges_ELEVDEF,axis_AREA50,f_up_area_AREA50,valid_AREA50,invalid_reason_AREA50,n_up_AREA50,n_down_AREA50,up_components_AREA50,down_components_AREA50,cut_edges_AREA50,reverse_edges_AREA50,common_valid_T300_T800,n_cells_changed_any_threshold,all_cell_labels_invariant,status_T600,review_priority,review_class
7253063,9,461.8,mixed,1,1,False,elevation,0.879,True,OK,7,2,1,1,1,0,elevation,0.879,True,OK,7,2,1,1,1,0,topology_pfaf,0.47,True,OK,1,8,1,1,1,0,topology_pfaf,0.47,True,OK,1,8,1,1,1,0,topology_pfaf,0.47,True,OK,1,8,1,1,1,0,topology_pfaf,0.47,True,OK,1,8,1,1,1,0,elevdef,0.879,True,OK,7,2,1,1,1,0,area50,0.47,True,OK,1,8,1,1,1,0,True,6,False,valid_T600,2,label_change
7253066,9,159.6,low,1,1,False,topology_pfaf,0.484,True,OK,5,4,1,1,1,0,topology_pfaf,0.484,True,OK,5,4,1,1,1,0,topology_pfaf,0.484,True,OK,5,4,1,1,1,0,topology_pfaf,0.484,True,OK,5,4,1,1,1,0,topology_pfaf,0.484,True,OK,5,4,1,1,1,0,topology_pfaf,0.484,True,OK,5,4,1,1,1,0,elevdef,0.484,True,OK,5,4,1,1,1,0,area50,0.484,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7253069,9,165.7,low,1,1,False,topology_pfaf,0.573,True,OK,5,4,1,1,1,0,topology_pfaf,0.573,True,OK,5,4,1,1,1,0,topology_pfaf,0.573,True,OK,5,4,1,1,1,0,topology_pfaf,0.573,True,OK,5,4,1,1,1,0,topology_pfaf,0.573,True,OK,5,4,1,1,1,0,topology_pfaf,0.573,True,OK,5,4,1,1,1,0,elevdef,0.573,True,OK,5,4,1,1,1,0,area50,0.573,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7253080,9,387.1,mixed,1,1,False,elevation,0.607,True,OK,5,4,1,1,1,0,topology_pfaf,0.607,True,OK,5,4,1,1,1,0,topology_pfaf,0.607,True,OK,5,4,1,1,1,0,topology_pfaf,0.607,True,OK,5,4,1,1,1,0,topology_pfaf,0.607,True,OK,5,4,1,1,1,0,topology_pfaf,0.607,True,OK,5,4,1,1,1,0,elevdef,0.607,True,OK,5,4,1,1,1,0,area50,0.607,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7253090,9,140.3,low,1,1,False,topology_pfaf,0.814,True,OK,5,4,1,1,1,0,topology_pfaf,0.814,True,OK,5,4,1,1,1,0,topology_pfaf,0.814,True,OK,5,4,1,1,1,0,topology_pfaf,0.814,True,OK,5,4,1,1,1,0,topology_pfaf,0.814,True,OK,5,4,1,1,1,0,topology_pfaf,0.814,True,OK,5,4,1,1,1,0,elevdef,0.703,True,OK,1,8,1,1,1,0,area50,0.703,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
7254104,9,159.8,low,1,1,False,topology_pfaf,0.76,True,OK,5,4,1,1,1,0,topology_pfaf,0.76,True,OK,5,4,1,1,1,0,topology_pfaf,0.76,True,OK,5,4,1,1,1,0,topology_pfaf,0.76,True,OK,5,4,1,1,1,0,topology_pfaf,0.76,True,OK,5,4,1,1,1,0,topology_pfaf,0.76,True,OK,5,4,1,1,1,0,elevdef,0.523,True,OK,3,6,1,1,1,0,area50,0.523,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7254108,9,19.2,low,1,1,False,topology_pfaf,0.697,True,OK,5,4,1,1,1,0,topology_pfaf,0.697,True,OK,5,4,1,1,1,0,topology_pfaf,0.697,True,OK,5,4,1,1,1,0,topology_pfaf,0.697,True,OK,5,4,1,1,1,0,topology_pfaf,0.697,True,OK,5,4,1,1,1,0,topology_pfaf,0.697,True,OK,5,4,1,1,1,0,elevdef,0.697,True,OK,5,4,1,1,1,0,area50,0.349,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7254500,9,63.4,low,1,1,False,topology_pfaf,0.709,True,OK,1,8,1,1,1,0,topology_pfaf,0.709,True,OK,1,8,1,1,1,0,topology_pfaf,0.709,True,OK,1,8,1,1,1,0,topology_pfaf,0.709,True,OK,1,8,1,1,1,0,topology_pfaf,0.709,True,OK,1,8,1,1,1,0,topology_pfaf,0.709,True,OK,1,8,1,1,1,0,elevdef,0.709,True,OK,1,8,1,1,1,0,area50,0.709,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
7254600,9,201.7,low,1,1,False,topology_pfaf,0.378,True,OK,5,4,1,1,1,0,topology_pfaf,0.378,True,OK,5,4,1,1,1,0,topology_pfaf,0.378,True,OK,5,4,1,1,1,0,topology_pfaf,0.378,True,OK,5,4,1,1,1,0,topology_pfaf,0.378,True,OK,5,4,1,1,1,0,topology_pfaf,0.378,True,OK,5,4,1,1,1,0,elevdef,0.378,True,OK,5,4,1,1,1,0,area50,0.378,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7254710,5,115.0,low,1,1,False,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,elevdef,0.648,True,OK,1,4,1,1,1,0,area50,0.648,True,OK,1,4,1,1,1,0,False,0,True,invalid_one_sided,0,T600_invalid
7254720,9,117.0,low,1,1,False,topology_pfaf,0.491,True,OK,5,4,1,1,1,0,topology_pfaf,0.491,True,OK,5,4,1,1,1,0,topology_pfaf,0.491,True,OK,5,4,1,1,1,0,topology_pfaf,0.491,True,OK,5,4,1,1,1,0,topology_pfaf,0.491,True,OK,5,4,1,1,1,0,topology_pfaf,0.491,True,OK,5,4,1,1,1,0,elevdef,0.491,True,OK,5,4,1,1,1,0,area50,0.491,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7254740,9,135.5,low,1,1,False,topology_pfaf,0.753,True,OK,5,4,1,1,1,0,topology_pfaf,0.753,True,OK,5,4,1,1,1,0,topology_pfaf,0.753,True,OK,5,4,1,1,1,0,topology_pfaf,0.753,True,OK,5,4,1,1,1,0,topology_pfaf,0.753,True,OK,5,4,1,1,1,0,topology_pfaf,0.753,True,OK,5,4,1,1,1,0,elevdef,0.485,True,OK,3,6,1,1,1,0,area50,0.485,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7254760,9,232.7,low,1,1,False,topology_pfaf,0.512,True,OK,5,4,1,1,1,0,topology_pfaf,0.512,True,OK,5,4,1,1,1,0,topology_pfaf,0.512,True,OK,5,4,1,1,1,0,topology_pfaf,0.512,True,OK,5,4,1,1,1,0,topology_pfaf,0.512,True,OK,5,4,1,1,1,0,topology_pfaf,0.512,True,OK,5,4,1,1,1,0,elevdef,0.512,True,OK,5,4,1,1,1,0,area50,0.512,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7254780,9,60.1,low,1,1,False,topology_pfaf,0.526,True,OK,3,6,1,1,1,0,topology_pfaf,0.526,True,OK,3,6,1,1,1,0,topology_pfaf,0.526,True,OK,3,6,1,1,1,0,topology_pfaf,0.526,True,OK,3,6,1,1,1,0,topology_pfaf,0.526,True,OK,3,6,1,1,1,0,topology_pfaf,0.526,True,OK,3,6,1,1,1,0,elevdef,0.526,True,OK,3,6,1,1,1,0,area50,0.526,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7254800,9,58.9,low,1,1,False,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,elevdef,0.523,True,OK,5,4,1,1,1,0,area50,0.523,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7254920,9,72.4,low,1,1,False,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,elevdef,0.687,True,OK,5,4,1,1,1,0,area50,0.366,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
7254950,9,37.4,low,1,1,False,topology_pfaf,0.589,True,OK,5,4,1,1,1,0,topology_pfaf,0.589,True,OK,5,4,1,1,1,0,topology_pfaf,0.589,True,OK,5,4,1,1,1,0,topology_pfaf,0.589,True,OK,5,4,1,1,1,0,topology_pfaf,0.589,True,OK,5,4,1,1,1,0,topology_pfaf,0.589,True,OK,5,4,1,1,1,0,elevdef,0.468,True,OK,3,6,1,1,1,0,area50,0.468,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7254960,9,17.0,low,1,1,False,topology_pfaf,0.515,True,OK,3,6,1,1,1,0,topology_pfaf,0.515,True,OK,3,6,1,1,1,0,topology_pfaf,0.515,True,OK,3,6,1,1,1,0,topology_pfaf,0.515,True,OK,3,6,1,1,1,0,topology_pfaf,0.515,True,OK,3,6,1,1,1,0,topology_pfaf,0.515,True,OK,3,6,1,1,1,0,elevdef,0.515,True,OK,3,6,1,1,1,0,area50,0.515,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7255101,9,188.2,low,1,1,False,topology_pfaf,0.53,True,OK,5,4,1,1,1,0,topology_pfaf,0.53,True,OK,5,4,1,1,1,0,topology_pfaf,0.53,True,OK,5,4,1,1,1,0,topology_pfaf,0.53,True,OK,5,4,1,1,1,0,topology_pfaf,0.53,True,OK,5,4,1,1,1,0,topology_pfaf,0.53,True,OK,5,4,1,1,1,0,elevdef,0.53,True,OK,5,4,1,1,1,0,area50,0.53,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255104,9,483.7,mixed,1,1,False,elevation,0.577,True,OK,5,4,1,1,1,0,elevation,0.577,True,OK,5,4,1,1,1,0,topology_pfaf,0.577,True,OK,5,4,1,1,1,0,topology_pfaf,0.577,True,OK,5,4,1,1,1,0,topology_pfaf,0.577,True,OK,5,4,1,1,1,0,topology_pfaf,0.577,True,OK,5,4,1,1,1,0,elevdef,0.577,True,OK,5,4,1,1,1,0,area50,0.577,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255106,9,368.8,mixed,1,1,False,elevation,0.629,True,OK,7,2,1,1,1,0,topology_pfaf,0.405,True,OK,5,4,1,1,1,0,topology_pfaf,0.405,True,OK,5,4,1,1,1,0,topology_pfaf,0.405,True,OK,5,4,1,1,1,0,topology_pfaf,0.405,True,OK,5,4,1,1,1,0,topology_pfaf,0.405,True,OK,5,4,1,1,1,0,elevdef,0.629,True,OK,7,2,1,1,1,0,area50,0.405,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
7255201,9,64.9,low,1,1,False,topology_pfaf,0.385,True,OK,3,6,1,1,1,0,topology_pfaf,0.385,True,OK,3,6,1,1,1,0,topology_pfaf,0.385,True,OK,3,6,1,1,1,0,topology_pfaf,0.385,True,OK,3,6,1,1,1,0,topology_pfaf,0.385,True,OK,3,6,1,1,1,0,topology_pfaf,0.385,True,OK,3,6,1,1,1,0,elevdef,0.637,True,OK,5,4,1,1,1,0,area50,0.385,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7255207,9,72.1,low,1,1,False,topology_pfaf,0.471,True,OK,5,4,1,1,1,0,topology_pfaf,0.471,True,OK,5,4,1,1,1,0,topology_pfaf,0.471,True,OK,5,4,1,1,1,0,topology_pfaf,0.471,True,OK,5,4,1,1,1,0,topology_pfaf,0.471,True,OK,5,4,1,1,1,0,topology_pfaf,0.471,True,OK,5,4,1,1,1,0,elevdef,0.556,True,OK,7,2,1,1,1,0,area50,0.471,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255302,9,479.3,mixed,1,1,False,elevation,0.531,True,OK,5,4,1,1,1,0,elevation,0.531,True,OK,5,4,1,1,1,0,topology_pfaf,0.531,True,OK,5,4,1,1,1,0,topology_pfaf,0.531,True,OK,5,4,1,1,1,0,topology_pfaf,0.531,True,OK,5,4,1,1,1,0,topology_pfaf,0.531,True,OK,5,4,1,1,1,0,elevdef,0.531,True,OK,5,4,1,1,1,0,area50,0.531,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255304,9,221.7,low,1,1,False,topology_pfaf,0.588,True,OK,5,4,1,1,1,0,topology_pfaf,0.588,True,OK,5,4,1,1,1,0,topology_pfaf,0.588,True,OK,5,4,1,1,1,0,topology_pfaf,0.588,True,OK,5,4,1,1,1,0,topology_pfaf,0.588,True,OK,5,4,1,1,1,0,topology_pfaf,0.588,True,OK,5,4,1,1,1,0,elevdef,0.588,True,OK,5,4,1,1,1,0,area50,0.484,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7255402,9,193.6,low,1,1,False,topology_pfaf,0.35,True,OK,5,4,1,1,1,0,topology_pfaf,0.35,True,OK,5,4,1,1,1,0,topology_pfaf,0.35,True,OK,5,4,1,1,1,0,topology_pfaf,0.35,True,OK,5,4,1,1,1,0,topology_pfaf,0.35,True,OK,5,4,1,1,1,0,topology_pfaf,0.35,True,OK,5,4,1,1,1,0,elevdef,0.519,True,OK,7,2,1,1,1,0,area50,0.519,True,OK,7,2,1,1,1,0,True,0,True,valid_T600,3,stable
7255406,9,179.3,low,1,1,False,topology_pfaf,0.498,True,OK,1,8,1,1,1,0,topology_pfaf,0.498,True,OK,1,8,1,1,1,0,topology_pfaf,0.498,True,OK,1,8,1,1,1,0,topology_pfaf,0.498,True,OK,1,8,1,1,1,0,topology_pfaf,0.498,True,OK,1,8,1,1,1,0,topology_pfaf,0.498,True,OK,1,8,1,1,1,0,elevdef,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,9,0,1,0,0,0,area50,0.498,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
7255510,9,14.5,low,1,1,False,topology_pfaf,0.712,True,OK,5,4,1,1,1,0,topology_pfaf,0.712,True,OK,5,4,1,1,1,0,topology_pfaf,0.712,True,OK,5,4,1,1,1,0,topology_pfaf,0.712,True,OK,5,4,1,1,1,0,topology_pfaf,0.712,True,OK,5,4,1,1,1,0,topology_pfaf,0.712,True,OK,5,4,1,1,1,0,elevdef,0.559,True,OK,3,6,1,1,1,0,area50,0.559,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7255520,9,343.7,mixed,1,1,False,elevation,0.64,True,OK,3,6,1,1,1,0,topology_pfaf,0.745,True,OK,5,4,1,1,1,0,topology_pfaf,0.745,True,OK,5,4,1,1,1,0,topology_pfaf,0.745,True,OK,5,4,1,1,1,0,topology_pfaf,0.745,True,OK,5,4,1,1,1,0,topology_pfaf,0.745,True,OK,5,4,1,1,1,0,elevdef,0.64,True,OK,3,6,1,1,1,0,area50,0.409,True,OK,1,8,1,1,1,0,True,2,False,valid_T600,2,label_change
7255540,9,60.4,low,1,1,False,topology_pfaf,0.803,True,OK,1,8,1,1,1,0,topology_pfaf,0.803,True,OK,1,8,1,1,1,0,topology_pfaf,0.803,True,OK,1,8,1,1,1,0,topology_pfaf,0.803,True,OK,1,8,1,1,1,0,topology_pfaf,0.803,True,OK,1,8,1,1,1,0,topology_pfaf,0.803,True,OK,1,8,1,1,1,0,elevdef,0.803,True,OK,1,8,1,1,1,0,area50,0.803,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
7255550,9,208.0,low,1,1,False,topology_pfaf,0.453,True,OK,3,6,1,1,1,0,topology_pfaf,0.453,True,OK,3,6,1,1,1,0,topology_pfaf,0.453,True,OK,3,6,1,1,1,0,topology_pfaf,0.453,True,OK,3,6,1,1,1,0,topology_pfaf,0.453,True,OK,3,6,1,1,1,0,topology_pfaf,0.453,True,OK,3,6,1,1,1,0,elevdef,0.535,True,OK,5,4,1,1,1,0,area50,0.535,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255560,9,235.1,low,1,1,False,topology_pfaf,0.526,True,OK,5,4,1,1,1,0,topology_pfaf,0.526,True,OK,5,4,1,1,1,0,topology_pfaf,0.526,True,OK,5,4,1,1,1,0,topology_pfaf,0.526,True,OK,5,4,1,1,1,0,topology_pfaf,0.526,True,OK,5,4,1,1,1,0,topology_pfaf,0.526,True,OK,5,4,1,1,1,0,elevdef,0.526,True,OK,5,4,1,1,1,0,area50,0.526,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255573,9,38.0,low,1,1,False,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,elevdef,0.657,True,OK,7,2,1,1,1,0,area50,0.541,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255575,9,64.7,low,1,1,False,topology_pfaf,0.508,True,OK,5,4,1,1,1,0,topology_pfaf,0.508,True,OK,5,4,1,1,1,0,topology_pfaf,0.508,True,OK,5,4,1,1,1,0,topology_pfaf,0.508,True,OK,5,4,1,1,1,0,topology_pfaf,0.508,True,OK,5,4,1,1,1,0,topology_pfaf,0.508,True,OK,5,4,1,1,1,0,elevdef,0.508,True,OK,5,4,1,1,1,0,area50,0.508,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255580,9,100.4,low,1,1,False,topology_pfaf,0.314,True,OK,3,6,1,1,1,0,topology_pfaf,0.314,True,OK,3,6,1,1,1,0,topology_pfaf,0.314,True,OK,3,6,1,1,1,0,topology_pfaf,0.314,True,OK,3,6,1,1,1,0,topology_pfaf,0.314,True,OK,3,6,1,1,1,0,topology_pfaf,0.314,True,OK,3,6,1,1,1,0,elevdef,0.501,True,OK,5,4,1,1,1,0,area50,0.501,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255590,9,26.0,low,1,1,False,topology_pfaf,0.433,True,OK,5,4,1,1,1,0,topology_pfaf,0.433,True,OK,5,4,1,1,1,0,topology_pfaf,0.433,True,OK,5,4,1,1,1,0,topology_pfaf,0.433,True,OK,5,4,1,1,1,0,topology_pfaf,0.433,True,OK,5,4,1,1,1,0,topology_pfaf,0.433,True,OK,5,4,1,1,1,0,elevdef,0.433,True,OK,5,4,1,1,1,0,area50,0.433,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255602,5,83.0,low,1,1,False,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,elevdef,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,area50,0.572,True,OK,1,4,1,1,1,0,False,0,True,invalid_one_sided,0,T600_invalid
7255604,9,37.3,low,1,1,False,topology_pfaf,0.85,True,OK,5,4,1,1,1,0,topology_pfaf,0.85,True,OK,5,4,1,1,1,0,topology_pfaf,0.85,True,OK,5,4,1,1,1,0,topology_pfaf,0.85,True,OK,5,4,1,1,1,0,topology_pfaf,0.85,True,OK,5,4,1,1,1,0,topology_pfaf,0.85,True,OK,5,4,1,1,1,0,elevdef,0.603,True,OK,3,6,1,1,1,0,area50,0.603,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7255608,9,53.4,low,1,1,False,topology_pfaf,0.308,True,OK,3,6,1,1,1,0,topology_pfaf,0.308,True,OK,3,6,1,1,1,0,topology_pfaf,0.308,True,OK,3,6,1,1,1,0,topology_pfaf,0.308,True,OK,3,6,1,1,1,0,topology_pfaf,0.308,True,OK,3,6,1,1,1,0,topology_pfaf,0.308,True,OK,3,6,1,1,1,0,elevdef,0.713,True,OK,7,2,1,1,1,0,area50,0.428,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255740,9,171.0,low,1,1,False,topology_pfaf,0.254,True,OK,5,4,1,1,1,0,topology_pfaf,0.254,True,OK,5,4,1,1,1,0,topology_pfaf,0.254,True,OK,5,4,1,1,1,0,topology_pfaf,0.254,True,OK,5,4,1,1,1,0,topology_pfaf,0.254,True,OK,5,4,1,1,1,0,topology_pfaf,0.254,True,OK,5,4,1,1,1,0,elevdef,0.703,True,OK,7,2,1,1,1,0,area50,0.703,True,OK,7,2,1,1,1,0,True,0,True,valid_T600,3,stable
7255760,9,48.0,low,1,1,False,topology_pfaf,0.8,True,OK,5,4,1,1,1,0,topology_pfaf,0.8,True,OK,5,4,1,1,1,0,topology_pfaf,0.8,True,OK,5,4,1,1,1,0,topology_pfaf,0.8,True,OK,5,4,1,1,1,0,topology_pfaf,0.8,True,OK,5,4,1,1,1,0,topology_pfaf,0.8,True,OK,5,4,1,1,1,0,elevdef,0.491,True,OK,3,6,1,1,1,0,area50,0.491,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7255777,8,19.0,low,1,1,False,topology_pfaf,0.476,True,OK,4,4,1,1,1,0,topology_pfaf,0.476,True,OK,4,4,1,1,1,0,topology_pfaf,0.476,True,OK,4,4,1,1,1,0,topology_pfaf,0.476,True,OK,4,4,1,1,1,0,topology_pfaf,0.476,True,OK,4,4,1,1,1,0,topology_pfaf,0.476,True,OK,4,4,1,1,1,0,elevdef,0.476,True,OK,4,4,1,1,1,0,area50,0.476,True,OK,4,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255780,5,178.4,low,1,1,False,topology_dist,0.611,True,OK,3,2,1,1,1,0,topology_dist,0.611,True,OK,3,2,1,1,1,0,topology_dist,0.611,True,OK,3,2,1,1,1,0,topology_dist,0.611,True,OK,3,2,1,1,1,0,topology_dist,0.611,True,OK,3,2,1,1,1,0,topology_dist,0.611,True,OK,3,2,1,1,1,0,elevdef,0.611,True,OK,3,2,1,1,1,0,area50,0.611,True,OK,3,2,1,1,1,0,True,0,True,valid_T600,3,stable
7255820,9,194.6,low,1,1,False,topology_pfaf,0.51,True,OK,5,4,1,1,1,0,topology_pfaf,0.51,True,OK,5,4,1,1,1,0,topology_pfaf,0.51,True,OK,5,4,1,1,1,0,topology_pfaf,0.51,True,OK,5,4,1,1,1,0,topology_pfaf,0.51,True,OK,5,4,1,1,1,0,topology_pfaf,0.51,True,OK,5,4,1,1,1,0,elevdef,0.51,True,OK,5,4,1,1,1,0,area50,0.51,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255830,9,52.0,low,1,1,False,topology_pfaf,0.574,True,OK,5,4,1,1,1,0,topology_pfaf,0.574,True,OK,5,4,1,1,1,0,topology_pfaf,0.574,True,OK,5,4,1,1,1,0,topology_pfaf,0.574,True,OK,5,4,1,1,1,0,topology_pfaf,0.574,True,OK,5,4,1,1,1,0,topology_pfaf,0.574,True,OK,5,4,1,1,1,0,elevdef,0.574,True,OK,5,4,1,1,1,0,area50,0.574,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255860,9,60.4,low,1,1,False,topology_pfaf,0.469,True,OK,5,4,1,1,1,0,topology_pfaf,0.469,True,OK,5,4,1,1,1,0,topology_pfaf,0.469,True,OK,5,4,1,1,1,0,topology_pfaf,0.469,True,OK,5,4,1,1,1,0,topology_pfaf,0.469,True,OK,5,4,1,1,1,0,topology_pfaf,0.469,True,OK,5,4,1,1,1,0,elevdef,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,9,0,1,0,0,0,area50,0.469,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7255880,9,85.8,low,1,1,False,topology_pfaf,0.374,True,OK,1,8,1,1,1,0,topology_pfaf,0.374,True,OK,1,8,1,1,1,0,topology_pfaf,0.374,True,OK,1,8,1,1,1,0,topology_pfaf,0.374,True,OK,1,8,1,1,1,0,topology_pfaf,0.374,True,OK,1,8,1,1,1,0,topology_pfaf,0.374,True,OK,1,8,1,1,1,0,elevdef,0.763,True,OK,7,2,1,1,1,0,area50,0.374,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
7255900,8,114.7,low,1,1,False,topology_pfaf,0.863,True,OK,4,4,1,1,1,0,topology_pfaf,0.863,True,OK,4,4,1,1,1,0,topology_pfaf,0.863,True,OK,4,4,1,1,1,0,topology_pfaf,0.863,True,OK,4,4,1,1,1,0,topology_pfaf,0.863,True,OK,4,4,1,1,1,0,topology_pfaf,0.863,True,OK,4,4,1,1,1,0,elevdef,0.682,True,OK,1,7,1,1,1,0,area50,0.682,True,OK,1,7,1,1,1,0,True,0,True,valid_T600,3,stable
7256042,9,204.4,low,1,1,False,topology_pfaf,0.667,True,OK,5,4,1,1,1,0,topology_pfaf,0.667,True,OK,5,4,1,1,1,0,topology_pfaf,0.667,True,OK,5,4,1,1,1,0,topology_pfaf,0.667,True,OK,5,4,1,1,1,0,topology_pfaf,0.667,True,OK,5,4,1,1,1,0,topology_pfaf,0.667,True,OK,5,4,1,1,1,0,elevdef,0.667,True,OK,5,4,1,1,1,0,area50,0.667,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
